,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,project,quantile
0.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,4.0,71.0,10.5,54.5,20.0,32.0,3.0,26.0,36.0,16.0,18.0,2.0,2.0,2.0,1.0,1.0,1.0,41.0,33.0,0.03,8.0,8.0,8.0,5.0,32.81846140944684,9.09821285450786,91.16990016021961,27.49680828689738,5.07351550109084,4.0622597839132215,0.8068531675816846,0.4566733969103337,109.73373722075645,104.41346007922681,4.402823451185068,104.41401197957808,4.730791521875455,5.450653377391184,5.450652785257133,1.0,178.34135095700896,59.5869871498652,1.085683429479265,1.0,-0.17762065637774394,jaeger-client-java,0.5
0.5,1.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,6.0,6.0,0.0,1.0,0.0,4.0,75.0,10.0,61.0,21.0,35.0,2.0,30.0,40.0,21.0,19.0,3.0,3.0,3.0,1.0,1.0,1.0,19.0,7.0,0.01,8.0,8.0,9.0,6.0,12.183034641671808,4.819311613764299,104.48135326517854,17.02689814814815,2.927927979005715,7.0,0.8586641703083593,0.7491209088261077,11.703880948100695,38.0,7.0,38.0,2.25,5.0,5.0,1.0,90.0,19.0,1.0364075982320402,1.0,-0.27349271942160075,DeepLinkDispatch,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,5.0,5.5,0.0,0.0,0.0,3.0,90.0,15.5,66.5,21.0,40.5,5.0,28.0,41.5,19.0,23.0,3.0,3.0,3.0,1.0,2.0,1.0,53.5,47.0,0.12,8.0,8.0,8.0,5.0,7.0,11.513592576412869,100.26233963510919,0.3573120949723461,12.039126997306322,8.647904678626652,0.7167017618107374,1.9988343505973742,174.41031660950347,136.91359572004473,8.986946693902308,136.91280149009054,24.548121532075054,20.514415758168987,20.51441805952784,1.0,25.52351146965932,24.796360663113024,19.922896203735235,1.0,-0.2901688296697151,Pokemap,0.5
0.5,1.0,1.0,1.0,1.0,12.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,83.5,8.5,74.0,16.0,59.0,0.0,14.0,20.0,13.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,18.0,4.914560941351613,56.0,28.981488520944296,7.04312948669122,8.654047341349141,0.8858698943880388,1.0515782939620548,211.0592647928841,217.99025913393197,8.999593663651206,217.99257066461072,9.765356710805573,12.05660769392887,12.05931741571099,1.0,600.7214952142081,186.50279860397234,5.174934791880789,1.0,-0.21446585979466146,butterknife,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,40.0,7.0,31.0,11.0,17.0,2.0,13.0,20.0,9.0,11.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.04,5.0,5.0,6.0,3.0,34.0507404741564,3.084269677987206,12.32501640790958,65.88789655914616,2.2307093724114777,1.6934417060346105,0.9349986191047502,0.09900558352622732,3.040328918900451,3.9252747269391266,2.375992325692132,3.9252548934988245,0.8371729990173659,1.0823553859065085,1.082368357780186,1.0,260.71602609284594,197.12217424388854,5.102475907577008,1.0,-0.1157834762675862,gitflow4idea,0.5
0.5,1.0,1.0,1.0,1.0,11.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,58.0,8.0,35.0,13.0,20.0,15.0,16.0,22.0,11.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.42,4.0,4.0,4.0,3.0,64.98552676205179,9.90445627625126,19.9729232398822,49.09972353440142,1.3839802146526792,0.3583827321482007,0.981978276434933,0.10065426042729464,5.905211534353237,9.319001094929346,1.2056024060694912,9.307807491534398,0.08407774199710447,0.09845426054002823,0.09844498277945177,1.0,242.50503969278034,70.36811144055605,0.5215170116818659,1.0,-0.13483322839110984,bigtop,0.5
0.5,7.0,5.0,9.0,2.0,38.5,5.0,32.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,5.5,2.0,6.0,6.0,0.0,2.0,0.0,2.0,383.0,67.5,296.5,45.0,242.5,77.0,163.5,190.5,41.5,159.5,33.0,26.5,37.0,4.0,1.0,4.0,66.0,42.5,0.13,43.5,36.5,49.0,10.0,16.0,6.0,499.05104935344946,64.92910615190422,1.647954679828754,18.55229598167467,0.9782569076348896,0.29011024827983634,1.9625284507905219,15.317158383235979,18.675239698812934,15.317061808164777,0.42239914633106557,7.096612296513693,7.096576799462819,1.0,115.63371097856594,53.18760657210118,7.852836802312591,1.0,-0.21317798597391233,yuicompressor,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,4.0,137.0,20.0,117.0,41.0,74.0,0.0,55.0,86.0,39.0,46.0,4.0,3.0,4.0,1.0,2.0,2.0,43.0,43.0,0.0,25.0,22.0,25.0,7.0,4.0,12.0,146.3597789948985,3.7046985715207166,1.7472132818435666,8.186607402542045,0.9623675302287957,1.2625507426215359,2.760202025326007,35.43280327114903,8.523193988946637,35.42984809799168,1.0283728265173355,14.20339895011244,14.203101502699832,1.0,201.10731342602742,35.90235574144514,17.05733511066154,1.0,-0.2163197111111206,react-native-fcm,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,61.0,6.0,46.0,14.0,28.0,4.0,19.0,29.0,11.0,16.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.08,7.0,7.0,8.0,5.0,16.55184475232539,9.988345658423558,52.47323014604402,17.677911111377295,1.4966039608622081,3.8144472361545265,0.9508168437195128,0.09387020993806133,10.606666791071493,71.0759629045478,4.15148211175659,71.07595712844676,1.1191224432620674,6.24949995488509,6.249499992421802,1.0,375.89056272054694,134.6835546003952,1.590700284638084,1.0,-0.22210542911638115,MiPushFramework,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,7.0,1.0,9.0,11.0,0.0,0.0,0.0,6.0,93.0,15.0,80.0,24.0,37.0,0.0,31.0,46.0,21.0,25.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,12.0,13.0,10.0,20.41432376260639,5.218524840622685,95.10096514860567,23.153335108226926,3.475929190376834,8.957603741765892,0.8511277663939135,1.1892927622713287,77.67312636749612,178.5632732665031,9.116510812296985,178.55680725792814,6.789473684210527,24.753540525753717,24.75097070788348,1.0,160.21759039623757,73.41417778158905,1.0078027543180883,1.0,-0.2695647200434732,simple-slack-api,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,13.0,5.0,13.0,142.0,9.5,0.0,0.0,4.0,105.0,6.0,94.0,27.0,64.0,4.0,55.0,79.0,25.0,57.0,5.0,5.0,6.0,3.0,2.0,2.0,76.0,71.0,0.04,23.0,23.0,25.0,15.0,-652.2187812500888,1.6199570055372696,791.317351809674,182.9777097805398,1.966452084624874,11.476450432657703,0.9043437545321447,0.8944336369242755,1.8026912011639178,35.49856291212818,11.577040459733832,35.338132574429736,0.3391000766676754,8.549387997476227,8.643857292884467,1.0,242.9157391337892,234.27556421585308,6.123740776299007,1.0,-0.07355965221088179,circuitjs1,0.5
0.5,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,2.0,5.0,6.0,0.0,0.0,0.0,4.0,84.0,10.0,68.5,17.0,30.0,1.0,23.0,35.0,17.0,19.0,3.0,3.0,3.0,1.0,1.0,1.0,33.0,25.0,0.01,9.0,9.0,9.0,6.0,12.700286366768779,12.598203497976652,83.1454655500483,14.467740462014511,1.2594194274445663,5.803231607328894,1.0,0.0,20.166539698190547,166.49128718372583,6.008359405708862,166.4943333390728,1.282202789646143,10.599995999590513,10.60044802812376,1.0,972.7082115675764,493.1114652924006,4.345641757060996,1.0,-0.17802732206556188,exhibitor,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,5.0,11.0,0.0,0.0,0.0,4.0,73.0,7.0,39.0,13.0,20.0,23.0,16.0,25.0,12.0,14.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.43,7.0,7.0,7.0,5.0,-19.911453642302543,7.805629673839906,110.47551901006642,45.41392195921347,1.8979771223093271,4.12372881687323,0.9916515081723801,0.042482066443991995,33.28301062152972,138.56382189877613,4.433293857189025,138.56402392392351,1.977502587295933,7.531435617458245,7.531436382053818,1.0,12655.0,8100.288982284815,1.7071383146823715,1.0,-0.15321232675528945,cqengine,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,29.0,5.0,22.0,9.0,11.0,1.0,6.0,10.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,3.0,3.0,3.0,2.0,16.304637699908376,4.0,4.980312713970575,3.894456018518519,1.8878366566724742,2.0,1.0,0.0,0.0,0.0,2.3844372039923414,0.0,0.0,0.0,0.0,1.0,216.37973399351083,152.26595565028683,1.1154764100900854,1.0,-0.20996445835433314,problem-spring-web,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,0.0,0.0,0.0,2.0,28.0,4.0,21.0,3.0,14.0,1.0,8.0,14.0,6.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.07,3.0,3.0,3.0,3.0,-371.23099163142626,11.467611050528959,426.0162227340255,205.53561715922888,7.385233721483722,12.08489352944256,0.7694161839055044,1.1659606860279499,68.90414466115554,188.07395274337094,11.738618377002238,187.92371207972448,10.927845930372968,30.4214130144393,30.422260494264034,1.0,91.80599701714999,42.0,3.6377685929850583,1.0,-0.04158489702196716,reactive-streams-jvm,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,62.0,13.0,48.0,18.0,26.0,0.0,24.5,35.0,15.0,19.5,3.0,3.0,3.0,1.0,2.0,1.0,40.5,33.0,0.0,7.0,7.0,8.0,4.0,4.0,11.0,113.47546788393437,62.875552110315695,1.0,9.0,0.9909157214982013,0.19420768997813415,2.906031023200962,27.13596550458621,8.953511704982414,27.13597147319367,0.7012365304103539,7.0041056538618385,7.004105764085251,1.0,457.02357589849197,156.03196304410375,17.73378704896737,1.0,-0.23889051065390135,traccar-client-android,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,6.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,5.0,1.0,7.0,10.0,0.0,0.0,0.0,5.0,92.0,12.0,60.0,21.0,33.0,12.0,29.0,43.0,20.0,22.0,3.0,3.0,3.0,1.0,1.0,1.0,50.0,29.0,0.19,11.0,11.0,12.0,8.0,7.898201938358241,5.36453915692468,108.42440362495735,196.68217787939875,2.1614369829448004,3.50895715001961,0.9727153048905091,0.16543931382878813,5.4382525397272445,7.821117768181165,3.7164082424983738,7.821117745278022,1.5301735689119846,2.827839287064591,2.827823065900006,1.0,1609.1717207677773,1543.5567272523285,3.126633391061204,1.0,-0.23361235422421245,jts,0.5
0.5,1.0,1.0,2.0,1.0,11.0,1.0,9.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,7.0,9.0,0.0,1.0,0.0,4.0,92.0,19.0,69.0,24.0,43.0,0.0,36.0,50.0,22.0,29.0,3.0,3.0,4.0,1.0,2.0,1.0,50.0,50.0,0.0,13.0,13.0,14.0,9.0,28.0,9.239283089495714,35.0,3.9940972222222224,2.7381378761448025,7.0,1.0,0.0,19.036409787969802,84.0,7.0,84.0,3.333333333333333,14.181818181818182,14.181818181818182,1.0,163.2459052205694,92.0,1.0768625832233178,1.0,-0.27320877314480563,PageIndicatorView,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,6.0,6.0,0.0,2.0,0.0,3.0,76.0,11.0,60.0,22.0,34.0,4.0,25.0,37.0,17.0,18.0,2.0,2.0,2.0,1.0,1.0,1.0,47.0,25.0,0.08,9.0,9.0,9.0,6.0,21.214584799527866,5.0,37.24899555130055,0.22944444444444445,1.0,6.983036848173062,1.0,0.0,4.0,50.0,7.0,50.0,0.829684334657175,9.666666666666666,9.666666666666666,1.0,267.39583884348195,189.5799319381602,1.564883100580574,1.0,-0.33159047278910747,polyglot,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,0.0,0.0,0.0,3.0,54.0,9.0,41.0,20.0,18.0,4.0,18.0,26.0,14.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,7.0,0.07,6.0,6.0,6.0,4.0,12.869204430256993,4.3058847250219765,31.820102567072514,33.32661352089926,4.474112874642346,5.432325266743904,0.8450991406712928,0.0,29.085957800110897,68.17048530498117,5.75170917031922,68.17045743398617,2.71110555919944,5.973934331090599,5.973918787499271,1.0,191.30377934497068,62.0,1.0220499132762604,1.0,-0.2559832309466296,spring-cloud-zuul-ratelimit,0.5
0.5,2.0,2.0,2.0,1.0,15.0,2.0,13.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,19.0,7.0,20.0,22.0,0.0,2.0,0.0,16.0,392.0,63.0,331.0,86.0,227.0,3.0,166.0,231.0,80.0,151.0,6.0,6.0,7.0,3.0,2.0,3.0,86.0,78.0,0.02,52.0,51.0,53.0,24.0,4.0,6.138512342477243,468.85919870667055,23.09394888416398,1.0,25.113349203772778,0.8540772532188842,6.0,5.779785588152991,97.74161561042806,24.641900136108397,97.74162139198896,2.013361159633607,41.984447345986936,41.984446965709644,1.0,67.3662199539974,12.330171093911101,1.1451786083353357,1.0,-0.26750661197630426,react-native-ble-manager,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,6.0,7.0,0.0,1.0,0.0,3.0,62.0,16.0,44.0,17.0,21.0,0.0,19.0,29.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,33.0,25.0,0.0,7.0,7.0,7.0,6.0,37.87569524519543,0.2231092349114272,42.18850498861895,28.03894657119395,1.3506893364326922,1.9097138656401376,0.9828653386965329,0.0,3.923250445068523,14.775516960748922,2.3755998146959127,14.775314327066816,0.3593421921347733,1.3389168883368547,1.338841026711083,1.0,746.0808496457303,73.79612562908429,1.0357493464015182,1.0,-0.21663410256068155,nosql-unit,0.5
0.5,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,47.0,7.0,35.0,14.0,13.0,1.0,13.0,20.0,10.5,10.0,3.0,3.0,3.0,1.0,1.0,1.0,36.0,22.0,0.01,6.0,6.0,7.0,3.0,15.0,6.444186905507493,47.0,39.80194050877507,3.023672106958159,5.452934864650964,0.8374696832010794,0.7808267691447924,21.72636197858969,37.30064458808788,5.690716133135762,37.300633793858545,2.578706955447351,4.319515029270094,4.319514514519004,1.0,94.04905228570503,27.00847327153811,4.592392991243763,1.0,-0.2645359198989268,frontend-maven-plugin,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,4.0,81.0,13.0,62.0,20.0,35.0,1.0,28.0,41.0,18.0,23.0,3.0,3.0,3.0,1.0,2.0,1.0,25.0,12.0,0.01,8.0,8.0,8.0,5.0,16.0,17.0,82.0,28.091296296296296,4.892606137942425,3.8460747072976664,0.9944550641062883,0.0,378.07960267794255,298.69671010782406,4.089371954828467,298.6386310439503,3.188847704656635,3.2562427270271552,3.2562430367102695,1.0,2032.0,879.9736716594253,1.000258105892477,1.0,-0.06855524927668753,farebot,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,5.0,13.0,0.0,0.0,0.0,2.0,57.0,10.0,44.0,20.0,25.0,3.0,16.0,23.0,13.0,11.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.09,6.0,6.0,6.0,5.0,16.0,7.601495078364087,62.73544110378704,166.9879628992664,3.6823996771525236,6.303461492204558,0.9159223116825028,0.5677100855082563,9.0,27.551458179599255,6.6023812881965185,27.55148204697589,1.0774634067088613,3.336239486369272,3.336240392727031,1.0,256.3353811570456,111.0,3.875016637827765,1.0,-0.21685327317472242,play-authenticate,0.5
0.5,2.0,1.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,6.0,7.0,0.0,0.0,0.0,4.0,86.0,12.0,73.0,22.0,42.0,2.0,34.0,52.0,22.0,30.0,4.0,4.0,4.0,1.0,1.0,2.0,64.0,55.0,0.03,14.0,14.0,16.0,10.0,7.0,7.0,169.9294212653485,6.589988425925926,2.0,7.848533781558205,0.8556531283315936,0.0,24.959032235183905,143.49789137128917,7.756851090031796,142.99853411218837,3.098982640015146,17.50385405177738,17.503848400323935,1.0,215.20958650759906,200.0637078777361,1.5448594653566496,1.0,-0.21787913782157042,ForgeGradle,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,5.0,1.0,5.0,7.0,0.0,1.0,0.0,3.0,83.0,12.0,65.0,29.0,38.0,1.0,34.0,45.0,21.0,22.0,2.0,2.0,3.0,1.0,1.0,1.0,57.0,44.0,0.01,8.0,8.0,9.0,6.0,29.50938848128454,7.485379166770866,83.49292224646122,43.827905092592594,5.299191652470653,2.7330073940569815,0.9202844859597522,0.8097651934724688,134.3492640850246,83.92676366148373,3.0164032167500965,83.92675978977535,2.839591887656619,2.381692603488013,2.3816914746380027,1.0,403.5718733783934,76.21237734629736,1.0100091379722598,1.0,-0.09834151146622108,aem-core-wcm-components,0.5
0.5,2.0,2.0,2.0,1.0,15.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,62.0,4.0,43.0,17.0,29.0,15.0,18.0,23.0,12.0,12.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.34,5.0,5.0,6.0,2.0,46.06077337554649,0.0,34.651705881767214,0.012546296296296295,1.1697786770725398,1.9402747399775473,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,198.0,99.0,1.0006385859814264,1.0,-0.1482884255962721,getting-started-java,0.5
0.5,2.0,2.0,2.0,1.0,16.0,0.0,12.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,88.0,9.0,55.0,16.0,36.0,17.0,26.0,40.0,15.0,24.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,0.19,9.0,9.0,10.0,5.0,23.0,14.305296040259329,123.0,21.89368233319603,4.488533382936925,7.52044025191999,0.8414047997177403,0.3367102474615972,1409.5788148838774,1278.911503679479,7.757998814104362,1278.9117061826876,6.270305042225868,13.19101351960242,13.191248586695547,1.0,982.229892937407,763.5984878620806,1.1859596183425107,1.0,-0.06425688097682888,bytecode-viewer,0.5
0.5,1.0,1.0,1.0,1.0,12.0,1.0,6.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,66.0,13.0,34.0,13.0,18.0,18.0,15.0,23.0,11.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,0.0,0.53,6.0,6.0,6.0,4.0,23.20893091222481,18.961954150205457,68.0,43.03413383268395,4.3963266694193806,5.995420912036082,0.9001721856478573,0.0534583446929735,837.0587000006099,765.6558738363236,6.131080355015159,765.6558744365839,3.535793428332311,6.7475666349783285,6.7475560339176015,1.0,4420.214006528604,865.3584348711188,31.06950613702776,1.0,-0.10310670299483714,disconf,0.5
0.5,1.0,1.0,1.0,1.0,11.0,2.0,7.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,5.0,10.0,0.0,0.0,0.0,4.0,68.0,17.0,45.0,15.0,26.0,6.0,22.0,32.0,13.0,19.0,4.0,4.0,4.0,1.0,1.0,2.0,33.0,19.0,0.13,9.0,9.0,9.0,5.0,7.0,7.0,73.0,14.217407407407407,5.589939991987575,4.6045259909583995,0.9787234042553192,0.1222132255768027,185.42402192180992,170.6670778886387,4.8013649671901,170.66707598954022,4.63675982018385,4.3529184761227215,4.352866582449059,1.0,644.942701692673,176.6483148281775,1.650769022189416,1.0,-0.17422373494615917,Much-Assembly-Required,0.5
0.5,2.0,2.0,2.0,1.0,12.0,0.0,9.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,6.0,9.0,0.0,0.0,0.0,4.0,116.0,15.0,67.0,21.0,43.0,30.0,32.0,47.0,19.0,30.0,5.0,5.0,6.0,1.0,1.0,2.0,50.0,40.0,0.46,13.0,13.0,15.0,8.0,83.0,0.0,0.0,0.0,1.0,0.6846672214441294,1.0,0.0,0.0,0.0,1.707463165138357,0.0,0.0,0.0,0.0,1.0,1551.5377525012236,220.08043061282356,2.829035945636988,1.0,-0.013245006534379931,vulnerability-assessment-tool,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,4.0,68.0,13.0,45.0,15.0,24.0,9.0,18.0,27.0,13.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,33.0,26.0,0.21,6.0,6.0,6.0,5.0,15.0,7.0,96.98321549353528,43.584440355941865,2.5806454864349586,8.0,1.0,0.0,16.0,84.2498499300634,8.23763033215134,84.22795553797721,1.5,8.504565958435373,8.502751386160785,1.0,663.7269684320555,318.0731690144395,1.1937811865164702,1.0,-0.18383208015499453,ffmpeg-cli-wrapper,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,3.0,8.0,11.0,0.0,0.0,0.0,5.0,122.0,17.0,99.0,34.0,58.0,2.0,50.0,69.0,27.0,36.0,3.0,3.0,4.0,1.0,2.0,1.0,50.0,45.0,0.01,14.0,14.0,14.0,10.0,10.996645986058411,10.0,143.48335807470264,52.54140046296296,12.322506394166158,15.773871806801214,0.6199126322920749,5.854699103761317,106.85513172681702,168.7557327149429,15.810469680264557,168.75886236674398,11.879501478606615,18.844774245782286,18.844769876268657,1.0,59.00804147751955,36.96781927481499,1.6331104881822265,1.0,-0.2811813325042472,slack-plugin,0.5
0.5,1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,80.0,15.0,59.0,20.0,34.0,3.0,29.0,40.0,16.0,26.0,3.0,3.0,3.0,1.0,2.0,1.0,50.0,48.0,0.02,7.0,7.0,7.0,4.0,4.0,20.45022632347901,139.0,68.50490429836081,2.7359481434193875,6.0,0.8373759092558178,0.3100021642022122,90.00416062380367,233.5108120599251,6.139966130422271,233.51089199236577,2.061296733389817,7.770860271594778,7.7763739085723165,1.0,613.9899091064669,591.4530735387203,1.4942851353997644,1.0,-0.11549664543296162,WaniKani-for-Android,0.5
0.5,2.0,2.0,2.0,1.0,11.0,1.0,9.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,5.0,158.0,27.0,118.0,38.0,69.0,5.0,54.0,82.0,38.0,37.0,5.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,0.04,16.0,16.0,16.0,10.0,7.0,8.0,235.11594043144973,46.771646523319454,1.5935866487324504,4.980332948555588,0.9601268126320427,0.16259572284147056,5.288453818889788,18.30073069491221,5.0,18.300725998801497,0.6059168220035077,2.1739427547000014,2.173943449659915,1.0,127.53597244093045,116.64967760883488,66.83755944802186,1.0,-0.2463456430343265,tabula-java,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,6.0,2.0,8.0,32.0,0.0,0.0,1.0,4.0,92.0,13.0,73.0,24.0,40.0,4.0,28.0,43.0,18.0,24.0,3.0,2.0,3.0,1.0,2.0,1.0,66.0,65.0,0.05,12.0,11.0,12.0,9.0,20.0,2.7461137241923614,92.62223589261734,4.769273985024247,1.7491587058236795,6.615333447131392,0.9659903207163061,0.013941513194792823,56.561603722301584,474.67359865494603,6.898909884177427,474.67677990608,2.09899702628422,19.627931700165334,19.62909209004905,1.0,1327.180666564309,1247.9438342079106,1.4997279830947443,1.0,-0.16376132764064627,OpenHub,0.5
0.5,3.0,3.0,3.0,1.0,17.0,2.0,15.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,113.0,15.0,87.5,23.5,58.0,6.0,50.5,67.5,22.0,46.0,6.0,6.0,6.0,3.0,2.0,3.0,0.0,0.0,0.05,18.5,18.5,19.0,9.0,69.0,7.418903758644849,83.30927500739028,5.712621731885459,1.0,1.9696211149138159,1.0,0.0,4.130445789659666,28.354788296112957,2.0,28.354599374683133,0.6429987045994189,4.366841699507926,4.349104923595208,1.0,199.15800868574786,184.61395103311358,7.3156737823420865,1.0,-0.43079480198042797,lz4-java,0.5
