,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,project,quantile
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,25.75,3.0,20.0,6.0,10.0,3.0,9.0,13.75,5.0,7.0,1.0,1.0,1.75,1.0,1.0,0.0,0.0,0.0,0.04,3.0,3.0,3.0,2.0,-289.45981936117124,2.0,349.87736234820966,26.412384259259255,1.0,12.968681447114271,0.9597311915033332,0.0,0.0,2.0,13.298459828484607,2.0,0.0,0.9166666666666666,0.9166666666666666,1.0,183.4815113836647,140.77998930492242,1.495724850547388,1.0,-0.36647165314958197,mysql-binlog-connector-java,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,17.0,5.75,5.0,0.0,4.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,-21.406414961047382,0.056578847728294246,61.79086724452649,2.66425307678089,1.1959756757311992,2.676776053965107,0.9947230597060013,0.0,8.207845124638304,29.303931948226918,2.9522740238914977,29.303938756533054,0.6977206728708116,2.0997171988963945,2.0997000374674983,1.0,397.7997399721654,370.2069779807324,1.0142758562808232,1.0,-0.2826700821630096,airpal,0.25
0.25,1.0,1.0,1.0,1.0,13.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,26.0,3.0,22.0,6.0,17.0,6.0,7.0,11.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.385,3.0,3.0,3.0,2.0,-11.077059871497234,4.0,200.0,0.7000405092592592,2.7213042813425408,13.0,0.9765112119022845,0.0,4.0,9.0,13.0,9.0,2.0,9.0,9.0,1.0,141.32715423604355,44.5,1.2658389312356566,1.0,-0.435714018534859,cordova-plugin-background-mode,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,19.0,2.0,14.0,4.0,7.0,0.0,5.0,8.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,13.0,2.0,32.93369647590423,1.626990740740741,3.0,3.0,0.8523749743677574,0.0,0.0,3.25,3.0,3.25,0.0,0.5648148148148149,0.5648148148148149,1.0,268.10524029689736,120.06769401952097,1.006024671532927,1.0,-0.31567748464367795,awaitility,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,31.0,4.0,19.0,8.0,8.0,1.0,6.0,12.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,3.0,3.0,3.0,2.0,-20.71108694365404,0.0,70.45282087130335,11.928773148148148,2.5892385307722705,3.0,0.8550911961937119,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,55.0,37.0,1.002928365569023,1.0,-0.16485101883916348,amazon-kinesis-client,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,33.0,4.0,24.0,10.0,8.0,3.0,8.0,14.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.035,5.0,5.0,5.0,4.0,13.56913782896877,2.0,15.965459646177306,33.90110297466801,2.428619747393701,4.0,0.689734027192862,0.17088248343547408,0.0,0.0,4.235817379424998,0.0,0.0,0.0,0.0,1.0,7.5,3.0,-291.4704031239885,1.0,-0.3393490244410643,react-native-share,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,28.5,5.0,20.0,9.0,11.0,0.0,8.0,13.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,-0.2124817443618774,1.0,32.05274735096657,0.06956018518518518,2.67820719903545,4.0,0.9162478022302767,0.0,12.0,9.0,4.0,9.0,2.5125,2.0,2.0,1.0,241.98151886204926,117.0,1.131492839423501,1.0,-0.3494929135251522,ShowcaseView,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,5.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,30.25,4.0,27.0,7.0,13.0,0.0,11.0,18.25,7.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,-50.24795870381338,0.0,100.76917662504297,0.10042824074074072,1.0,4.0,0.944257378306701,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,354.25,250.25,1.016197617212462,1.0,-0.2874611287439135,signal-cli,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,5.0,37.0,6.25,27.0,11.0,12.0,1.5,12.0,18.0,9.25,9.0,1.0,1.0,1.0,1.0,1.0,0.0,39.25,5.25,0.01,5.0,5.0,5.0,5.0,28.259228263248197,0.0,-21.337964717487043,7.729242048778066,3.5074330767690483,20.513821708578647,0.9163755204002703,3.7520316633197246,-0.022457940802816267,9.25,21.177678568539946,9.25,0.0,3.2976190476190474,3.2976190476190474,1.0,28.674384175507946,23.65446367324363,3.471893832771121,1.0,-0.3608207902198951,zendesk-java-client,0.25
0.25,1.0,1.0,1.0,1.0,8.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,60.0,8.0,31.0,11.0,22.0,19.0,19.0,23.0,10.0,13.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.25,5.0,5.0,6.0,3.0,10.0,3.0,40.049223439927246,3.1040625,1.0,5.0,0.6420064474011484,0.0,1.5,4.5,5.0,4.5,0.14,0.5948275862068966,0.5948275862068966,1.0,137.0,101.83534518777918,1.0000326881807249,1.0,-0.2545128396469324,crawler4j,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,13.0,2.0,11.0,4.0,5.0,0.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.7276559432711132,2.0,27.894024255493868,0.815613425925926,2.2335193852942687,3.0,0.9215733744210368,0.0,8.0,14.0,3.0,14.0,1.0416666666666665,1.3248037676609106,1.3248037676609106,1.0,197.5,45.003674848755175,1.003204712900629,1.0,-0.28105149486241776,flow,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,29.0,4.0,22.0,7.0,12.0,0.0,9.0,14.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,4.0,4.0,4.0,3.0,10.621210479452671,4.849251125259764,136.09211814635856,99.09106031813435,27.787244097108605,17.739607497602673,0.7731760091827489,1.020170207780472,7248.6713037769805,3750.4228643546853,17.85286359969627,3750.391811149963,15.53028987226298,9.059164806145453,9.058951459527572,1.0,6286.215387475547,505.3024961096298,1.0718332618465203,1.0,-0.051157796863027204,bnd,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,33.0,4.0,20.0,7.0,10.0,4.0,8.0,13.0,6.25,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08,4.0,4.0,4.0,3.0,6.770533417452164,1.0,14.671100905709446,0.46627314814814813,1.0,3.0,0.9856825792548005,0.0,2.0,16.0,3.0,16.0,0.4520083944716166,1.8,1.8,1.0,681.3284635665368,368.2087333651166,0.041704763594142547,1.0,-0.2478979489922411,blade,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,36.0,4.0,29.0,9.0,10.0,1.0,9.0,15.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,4.0,4.0,4.0,3.0,2.0,0.0,42.97371106653887,0.16841435185185186,1.0,2.0,0.9911407215986502,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,617.0,563.0,1.0021210896705388,1.0,-0.1906220754312412,java-object-diff,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,23.0,2.0,12.0,6.0,5.0,0.0,4.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,35.0,0.060416666666666674,4.9221342527676555,2.0,0.9062483399386231,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,62.0,11.0,1.0006062213465692,1.0,-0.30527735266406353,opentracing-java,0.25
0.25,1.0,1.0,1.0,1.0,10.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,55.75,7.0,45.75,11.0,26.75,5.0,22.0,30.0,11.0,18.0,2.0,2.0,2.0,1.0,1.0,1.0,38.25,33.0,0.07,6.0,5.0,6.0,3.0,-694.137340151526,1.0,258.5,1.2521585648148148,2.0,8.0,0.9314236604733444,0.0,19.75,53.0,8.0,53.0,2.825,6.443452380952381,6.443452380952381,1.0,329.75,146.5,1.0063119640609286,1.0,-0.40813596272468056,CountryCodePickerProject,0.25
0.25,1.0,1.0,1.0,1.0,11.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,3.0,20.0,5.0,16.0,0.0,9.0,13.0,5.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,23.957792409877968,2.95930816962597,21.432204212662327,3.6969791666666665,1.700858492953075,5.0,0.9998102153276659,-0.0027918355106569814,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,346.6701498679925,245.41000481691918,1.043325535739806,1.0,-0.28712227898104825,Pedometer,0.25
0.25,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.5,1.0,14.0,2.0,10.0,0.0,7.0,9.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,2.0,1.0,-106.40946918351173,10.138606679317107,151.8916695396561,3.183797714820427,2.3343146702934527,1.8637945252601662,0.9658802949084015,-0.05574491857156039,9.043370288765688,36.407748328503985,2.191763865105047,36.3962861371072,1.240101590155251,5.32767521878591,5.307798273459906,1.0,1337.3630653778846,12.054813812184536,168.50946325711993,1.0,-0.20288828474511478,react-native-firestack,0.25
0.25,1.0,1.0,1.0,1.0,11.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,82.0,8.0,51.0,13.0,23.0,18.0,21.0,30.0,11.0,16.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.25,7.0,6.0,7.0,4.0,-39.02089925784095,-6.153311735205357,138.80228560462376,9.87358736131379,1.0,11.968612436113663,1.0,0.0,17.0,249.19467070428024,12.123439350022963,249.08986551339308,2.8,45.416666666666664,45.416666666666664,1.0,513.4505474901637,210.0758160907203,1.0667429412553762,1.0,-0.2521973779998141,AndrOBD,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.25,4.0,6.0,0.0,0.0,0.0,2.0,52.0,10.0,28.0,10.0,13.0,12.0,12.0,19.0,9.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.15,6.0,6.0,6.0,4.0,28.0,0.0,0.0,0.0,1.0,0.0,0.9388649219959491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,753.4011950111026,140.0,0.0,1.0,-0.2223151415518711,cosbench,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,19.0,3.0,15.0,5.0,7.0,0.0,4.0,7.0,3.5,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,11.44355432794464,0.0,13.588738993068908,0.9511342592592592,1.0979504821906128,2.0,0.9779985623128853,0.0,9.0,25.0,2.0,25.0,0.497131390512768,1.054093567251462,1.054093567251462,1.0,571.5,86.36713632099821,1.0157364420285493,1.0,-0.16067527937343165,Markwon,0.25
0.25,1.0,1.0,1.0,1.0,9.0,1.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,46.0,10.0,32.0,9.0,19.0,2.0,17.0,25.0,11.0,14.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.02,5.0,5.0,5.0,2.0,20.4229898366588,0.0,17.210780206802077,4.227418981481481,1.0,1.1085403685795836,0.9995600628578679,0.0,2.0,5.0,1.7482554409444515,5.0,0.041067806093325734,0.7685378847665697,0.7685483910209301,1.0,1408.466522622655,1399.6666428123162,0.5508076291767929,1.0,-0.19805439822615636,algorithms-sedgewick-wayne,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,22.0,5.0,15.0,6.0,5.0,0.0,4.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,49.29907834672267,2.4356597222222223,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,287.0,70.0,1.0007666029972118,1.0,-0.21822903734045374,derive4j,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,30.0,5.0,21.0,9.0,8.0,3.0,7.0,11.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,2.0,2.0,2.0,2.0,9.0,2.0,49.20553628607861,13.047256944444444,2.0,3.0,0.8211275816122585,0.0,3.0,1.5,3.0,1.5,0.14805194805194805,0.09375,0.09375,1.0,181.5,33.0,1.0007510427045174,1.0,-0.22026249232874306,spring-cloud-task,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,5.0,17.0,10.0,2.0,0.0,6.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.121430194146649,1.5860394283469175,33.80611686249708,1.742974537037037,4.0,2.0,0.8346999816096403,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,194.0,15.0,1.0002214276625283,1.0,-0.24913799244494192,kayenta,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,25.0,3.0,19.0,6.0,10.0,0.0,8.0,12.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,26.004667849268895,5.197743055555557,1.7711172104483148,3.0,0.9550462474508352,0.0,26.5,64.5,3.0,64.5,1.263157894736842,1.6666666666666667,1.6666666666666667,1.0,268.22345879441207,69.164564248087,1.0024116477898937,1.0,-0.18606404504862847,suro,0.25
0.25,1.0,1.0,1.0,1.0,14.0,1.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,68.5,13.75,42.0,16.5,27.0,8.0,14.0,23.0,11.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.09,6.0,6.0,6.0,4.0,3.0,0.0,173.0,0.04508969907407407,4.0,4.0,0.7967663303834744,0.0,3.75,6.0,4.0,6.0,0.7894736842105263,1.8,1.8,1.0,106.0,29.0,1.0047890498375465,1.0,-0.4890330294291007,jOOR,0.25
0.25,1.0,1.0,1.0,1.0,9.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,7.0,24.0,4.0,15.0,3.0,9.0,14.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,2.0,2.0,2.0,1.0,-26.925931887746813,6.540738495576193,77.17385829716454,7.064386574074074,3.2528568367003317,7.256162374306411,0.8876194024741507,0.0,138.25984135234208,340.9120962803359,7.531673997770033,340.9120375438466,6.460280345477455,18.059610334844088,18.059447333907862,1.0,875.3872903662242,452.2586063888091,5.754119343188847,1.0,-0.19978551907500094,greys-anatomy,0.25
0.25,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,3.0,22.0,8.0,12.0,1.0,10.0,15.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.01,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8451612903225807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,52.81403502383017,18.0,1.003562650801875,1.0,-0.2043567523039742,brpc-java,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,35.0,4.0,25.0,9.0,10.0,0.0,9.0,14.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,15.0,1.0,14.029967739434298,0.01074074074074074,2.0,4.0,0.6785714285714286,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,50.82472200901903,16.0,1.0168854544708346,1.0,-0.28136798284105435,otj-pg-embedded,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,33.0,4.0,22.0,9.0,10.0,1.0,8.0,14.0,7.0,6.25,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.02,4.0,4.0,4.0,3.0,34.0,0.0,0.0,0.0,1.0,0.0,0.9985580115779378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,365.25,102.25,1.235691901488373,1.0,-0.10064037422194884,EdXposed,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,39.5,6.0,23.0,11.0,10.0,3.0,10.0,15.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07,3.0,3.0,3.0,3.0,14.29344027754005,2.0,45.07438241378051,0.854849537037037,2.489188353071128,3.0,0.8939612917639905,0.0,12.0,28.5,3.0,28.5,0.9034929601859776,1.9861111111111112,1.9861111111111112,1.0,268.15490980357856,76.0,1.0643593949989336,1.0,-0.2718602231904755,apis,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,14.0,3.0,8.0,0.0,5.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,10.891917723363207,1.0,0.0,0.3175810185185185,1.7346488917281193,3.0,0.9354013629142157,0.0,1.0,6.0,3.0,6.0,0.29411764705882354,0.7647058823529411,0.7647058823529411,1.0,422.9855088263072,152.0,1.103306032163568,1.0,-0.24099184448762406,camerakit-android,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,24.0,3.0,19.0,7.0,6.0,0.0,6.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.8897382929635462,0.0,40.169597798692195,0.25060578899220765,1.5122926110047707,1.8655863571769662,1.0,0.0,6.0,10.25,2.0,10.25,0.6453743950156231,1.285,1.285,1.0,246.24116362232755,81.92282222789976,1.251121180502068,1.0,-0.1645618868593607,Koloboke,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,44.0,5.0,29.0,11.0,15.0,13.0,11.0,17.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,3.0,3.0,3.0,3.0,0.9822965402729906,3.0,73.05841936434155,37.01051665966035,2.991792037946297,7.5382286721263725,0.7851397002706111,0.9166585246223817,13.682197207009807,58.215814431681956,7.942217208056804,58.21580575211295,2.791083163531659,7.666666666666668,7.666666666666668,1.0,83.74855894724442,77.73473684044754,1.1171347537729863,1.0,-0.31030233302734955,kafka-connect-hdfs,0.25
0.25,2.0,2.0,2.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,17.0,5.0,10.0,3.0,9.0,15.0,6.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.08,4.0,4.0,5.0,1.0,20.779054922508774,0.0,0.0,0.0,1.0,0.01103268221643261,0.9993661844862055,0.0,0.0,1.0,1.0255672672115452,1.0,0.0,0.2,0.2,1.0,598.6534509835099,552.1952152107335,1.8179040765038863,1.0,-0.3341953968543995,AlgoDS,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,16.0,2.0,12.0,6.0,5.0,0.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8216051715051778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,7.0,1.0052489203262496,1.0,-0.2056837731660207,Store,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,17.0,1.0,15.0,3.0,9.0,0.0,6.0,10.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,-406.51489603721456,18.580752349864692,472.2112195290417,59.262908745625694,4.262855599920454,8.769807611280418,0.8310294055325338,0.8460960910980198,14.269809750020476,34.93112575483097,8.882191530283038,34.93112140199048,2.782437300328004,7.075243153511559,7.075243017707051,1.0,115.48205986155904,80.88512807442206,-0.6271995274828059,1.0,-0.28799919196372054,moshi,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,21.0,3.0,16.0,7.0,7.0,0.0,7.0,11.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,13.140354616620073,2.5787479806354874,41.569813357431094,5.640949074074074,1.740505370645693,8.0,0.7132978276345165,0.0,2.0,16.0,8.0,16.0,0.525818667282719,2.4545454545454546,2.4545454545454546,1.0,149.223701774265,40.61616611850485,-2.539386073163328,1.0,-0.3301056344809999,EventBus,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,8.0,9.0,0.0,0.0,0.0,7.5,140.0,20.0,74.5,25.0,38.5,24.0,29.5,47.0,18.0,28.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.07,17.0,17.0,18.0,14.0,-237.44138949293819,3.5,382.0,1.7163888888888892,2.0,19.0,0.5514672425160874,0.0,41.0,793.5,19.0,793.5,6.1422437853971505,61.3235294117647,61.3235294117647,1.0,903.3314174437023,883.7165568620715,1.0466258038927116,1.0,-0.29643507764473687,jOOL,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,42.0,5.0,20.0,8.0,8.0,17.0,8.0,13.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17,4.0,4.0,4.0,3.0,-7.942086730580854,0.0,62.0,0.20256944444444444,1.7188173354334568,2.617734619667736,0.8931851896292641,0.0,6.0,10.0,3.0,10.0,0.2222222222222222,1.4,1.4,1.0,578.8014230871764,299.0,1.148309885265825,1.0,-0.22908690411127094,gdx-ai,0.25
