,ActionBarSherlock,Android-ObservableScrollView,Android-Orma,AndroidAsync,BiglyBT,DaggerMock,Digital,Discord4J,Easer,EclipseCodeFormatter,Elephant,FreeBuilder,Grammar-Kit,Hystrix,JSONassert,MaterialScrollBar,Much-Assembly-Required,OpenRefine,RustDT,RxJavaFX,SoLoader,SpringCloud,Sudachi,SuperListview,Telegram,Telegram-FOSS,TrebleShot,UpdateChecker,amidst,android-ago,android-test,android-transcoder,androidannotations,app-icon,arara,archaius,blueflood,cassandra-lucene-index,chunky,clean-status-bar,couchdb-lucene,cyclops-integration,dcevm,derive4j,digdag,disruptor,dns66,docker-compose-rule,dropwizard,druid,easygcm,eo,facebook-android-sdk,fdb-record-layer,fragmentargs,freeline,getdown,graphicsfuzz,guice,heroic,hollow,iceberg,intellij-elixir,intellij-plugin-save-actions,ion-java,jBrowserDriver,java-object-diff,jboss-eap-quickstarts,jedis,jsoup,jsweet,kafkahq,loklak_wok_android,macrobase,manifold,material-remixer-android,metacat,metrics,moditect,nakadi,nokogiri,nzbhydra2,openrouteservice,opsu,org.alloytools.alloy,pacbot,parquet-mr,pebble,pgjdbc-ng,phoenicis,phpinspectionsea,picasso,pojobuilder,polyglot,postgres-async-driver,progressbar,project-rome,qbit,qpython,rapidoid,react-native-background-job,react-native-dialogs,react-native-screens,react-native-sensitive-info,roboguice,rxjava-jdbc,s3proxy,scoop,signal-cli,sofa-tracer,spectator,spring-javaformat,springside4,sqlite-android,subclipse,swipe-button,thingsboard,tikxml,truetime-android,uhabits,vulnerability-assessment-tool
jedis,0.08909042674481438,0.08994598099042939,0.11962193536167465,0.07374978853282532,0.20390298126242168,0.28861637715395183,0.10424181683177991,0.10522693264165639,0.1590866327004513,0.05404812028541406,0.12045929317650483,0.08506663944708237,0.06784548329850515,0.10061382238754135,0.11176112908686942,0.12106819751565678,0.053850469562386816,0.1295650356088064,0.1456721605993111,0.12153162312087284,0.13361552611241667,0.1848625027858004,0.11383927258255033,0.29994700337606817,0.18941077780689985,0.1437186606463331,0.0739695257385643,0.157159506426662,0.09891596574178396,0.3239239792126948,0.5412558987886416,0.1792784870699312,0.09714351765227103,0.6537072842728598,0.15343823134197532,0.18296308235389802,0.049424502691966854,0.06702479776050863,0.184778119909483,0.22333137334253716,0.07173824529312367,0.20657049013292728,0.2788826266235781,0.24301151493410234,0.092509871138583,0.09529497696641731,0.11006924710237653,0.09246588194810401,0.176197244328115,0.4124452657230665,0.18715872011194756,0.2589048878801119,0.04662176155085085,0.16524179363764147,0.38880950650684143,0.1463399673485103,0.1308092715102902,0.07123618018399214,0.0925203748923471,0.08429757886064937,0.09269422874396793,0.12995269248146335,0.15216914663847292,0.07684708679102348,0.1800755963577142,0.058383038795203124,0.050513083842262385,0.11239590726728066,-0.00045003552977518346,0.09186057252320079,0.120660316693319,0.13285367896336997,0.06433179168635439,0.0625669065045441,0.19314389764231177,0.11074680230085521,0.11326942284932273,0.09227608627535644,0.3122935931474101,0.09212951853204376,0.12238098847850876,0.17648702691860407,0.08149229977069472,0.15295578066573068,0.29921840235253505,0.26234229160883604,0.07464692735190914,0.044460750657883685,0.08678249193307386,0.16042765886845334,0.21467588214336042,0.06266552578114426,0.13231598801488675,0.1660028826888541,0.1565034278042592,0.24053573342614087,0.3498529248042441,0.1189144045908429,0.21664521754651844,0.11377511686725572,0.1524905728696494,0.22179193037053369,0.15913077409858933,0.16300905277165623,0.19508666407646214,0.08509237684268978,0.1366977175986931,0.26695975970720875,0.09753936940874475,0.13132365542142665,0.06883019527490919,0.17945360160445423,0.10056243087066152,0.29154129097544323,0.05761017236094235,0.16768214533704917,0.21162667254285616,0.153677923674576,0.15749167949102416,0.1633826242713149,0.16358527387864863
jsoup,0.08635305614262145,0.15896028390653416,0.16243188920911533,0.0793298964625474,0.14748057707090767,0.30359785494223945,0.13039213637312963,0.13036540566775445,0.2036987147107321,0.08837163425052275,0.12026727506966084,0.07289427269836923,0.06591813160323912,0.15688847536742168,0.14431808537325308,0.13906443400189128,0.05189970362467944,0.16212854808690458,0.10035675892749174,0.1534678860505324,0.1967491982889239,0.2146894453421787,0.1534695478541731,0.2795378689493928,0.17399876157332506,0.13958881732549167,0.08832011427337261,0.1964073861201533,0.1382894396635339,0.3757569644385179,0.4942043083854223,0.23564148384284833,0.18496257957925366,0.6299140082679523,0.17546568145390595,0.19747410464383675,0.11339046288448307,0.0956549347630099,0.15209785174794854,0.3036228766295834,0.054821333403602956,0.19983167634101362,0.2665176216418227,0.30108580006043306,0.10443503716242208,0.16917934726449435,0.16102639791970919,0.1820570697133701,0.23969304958682736,0.3400841737656667,0.22517559586814573,0.24443619538385775,0.09474337684593215,0.19480134562065266,0.41223292174547577,0.15391805671292802,0.17130114638006777,0.10060813080113995,0.13481652162910296,0.07852360744878684,0.11605727804045984,0.1451786083141614,0.15119267207924225,0.1073589194542367,0.16757196467727975,0.08947908151519735,0.09072951144318642,0.13493482780002308,0.09186057252320001,-0.0004903992061718876,0.09245642888599803,0.13535679423322855,0.09629267305578337,0.10970692223962775,0.22374664379839349,0.10953891608617061,0.09861659064240758,0.15123651221953383,0.3075217405545879,0.1837318417215822,0.18854140494415406,0.20807734050762128,0.0759646695667271,0.14579456420827297,0.32518233941600083,0.22799612127746816,0.11338607632237885,0.06788377387827671,0.09009606025474759,0.24324884317191142,0.24862749918076932,0.13382787359972959,0.15927854163222666,0.20519980338661314,0.19672367923146017,0.23730155637237693,0.356930354512653,0.13609118750642357,0.29698081847879354,0.16395539424846228,0.17672627103635807,0.24359177198601878,0.21735732395745067,0.16359702171696888,0.21877656560327485,0.06862950783415667,0.18521726030243446,0.3094235944580277,0.09513071418600427,0.17165352013517987,0.14350129376764675,0.22085798863150286,0.11181082816132615,0.2993524168963181,0.11857490719279318,0.20343853031332815,0.2273608572483643,0.17505084007647542,0.1425445922854648,0.18449998648463384,0.12841956722537806
jsweet,0.08859205817013227,0.1781564197590202,0.1782163104483766,0.0785259213563585,0.17033584497259746,0.35005156220821954,0.08792125253473615,0.10348086524818645,0.26199696060530586,0.13570818553866848,0.1640248579012491,0.11333427822591857,0.10145950149032945,0.11344863136704308,0.2056113377326666,0.1917460494602926,0.1125466413533488,0.10539275870856857,0.13351569290509435,0.238258682320035,0.22355596807978162,0.2590125041824909,0.2193266148829366,0.3493161676225447,0.12944206863970853,0.08693035602562404,0.0847101190115096,0.2612676080202747,0.10887862145491278,0.41949381480395487,0.5401681500518518,0.28763230331487954,0.1318168485017025,0.6955881838435748,0.21622755795359716,0.227873751248029,0.12017302709890709,0.11410290657811983,0.169483979045559,0.3494641637349909,0.11844372785973423,0.2089089426833891,0.3415342980827174,0.3359595017474838,0.11066410086531031,0.1578488070697429,0.20032326893011299,0.2361618205060131,0.22777681725091647,0.37253190254144664,0.29334154877307594,0.335257112724315,0.09874010291397073,0.2103602083577949,0.46941251066531786,0.2057917335161359,0.19963045889487285,0.12057991787973332,0.14023494223735178,0.09564784474670074,0.11831829479533396,0.19045180252206573,0.1317364831030834,0.18527945689313852,0.2531544203076753,0.08872755003987609,0.1371709483672624,0.14595657996477585,0.12066031669332,0.09245642888599648,-0.00019234632370468407,0.2165999735795846,0.10473179140764999,0.0984896161220501,0.23979380197308275,0.208562401337112,0.13005727713770387,0.16701944982609507,0.33020734296845144,0.16471748782726048,0.212303767770328,0.22252892358760223,0.06941783084115782,0.1368663447828672,0.3447535043569976,0.18490812507235954,0.11527565218965741,0.0766831949187432,0.07988323320818935,0.27802698214869404,0.2685504204741367,0.15694657866607542,0.19990771262698026,0.27725565857573864,0.24958301353359813,0.31953009492077855,0.415233901250875,0.08480519701326394,0.31180281945953103,0.12285645116970423,0.24144728682490912,0.3039157665090406,0.253741135968958,0.19945111040657892,0.18169162742624367,0.10460229451641168,0.20282459840067157,0.3506907849437497,0.12617073105285803,0.19483449706697176,0.13858582005411468,0.2471056422700113,0.07127550785919057,0.3240620552301591,0.12240234704797592,0.2665212386500242,0.23906162444465318,0.20010398328231305,0.2127493147712579,0.1916139160083945,0.1462501017695006
kafkahq,0.15527406130761834,0.10381199650237827,0.1917708606747568,0.16214078486126948,0.22087609041798761,0.20447141318800965,0.21986032930258237,0.24683027413162995,0.2392526544355711,0.13026270347590585,0.1473898617185675,0.16454111654055992,0.17641812620626296,0.23712073380832355,0.16635352454975594,0.0855371949404854,0.1151105221615576,0.32286594960019477,0.21590371100551953,0.1175538416719557,0.14603795648430495,0.1841905639841258,0.14021930714589548,0.24375880945068962,0.2648202840963346,0.25365175863162537,0.1756368106900862,0.15168610651331538,0.22225519344541012,0.27211954845185726,0.45220253815932177,0.14137351636292705,0.2684326334067616,0.5627175108890254,0.17042498298754294,0.1979603297745557,0.18092867935353607,0.1825457506994448,0.2627429215874717,0.13624645720056572,0.09267878675228947,0.3484734447524185,0.23051208165256687,0.24232113025122926,0.20352654972401663,0.16942015184255033,0.09320999786831052,0.1220435034421935,0.3146307535054085,0.3607284831458667,0.1625470464321508,0.2887084198316662,0.18017634457794762,0.2590226119381859,0.2858805386583282,0.17248369526656138,0.1774251139703985,0.21097482945415047,0.2794106329662469,0.1728403082086336,0.20774174598336903,0.20558840771734643,0.2991702565105321,0.09957392149700217,0.16116463143479698,0.1731494530035551,0.10335386423068171,0.20028884637267086,0.13285367896337008,0.13535679423322833,0.21659997357958471,-0.00285483781736251,0.12452003734375927,0.19046763688103008,0.27899037610070265,0.10799324856544645,0.1901776996270913,0.24735580560906867,0.2976280597549382,0.24661821416107077,0.20175532239593474,0.29574323677180503,0.165991978532538,0.21244707933010654,0.48368978288375397,0.30593723628440084,0.22396303651305283,0.1688094583260059,0.21078880955329582,0.3108565371426587,0.2606285292505194,0.12686620887414202,0.18882506704012858,0.16348183568668617,0.16327869773117099,0.19449968754680247,0.27060648717867486,0.2626870574796607,0.3978037412334099,0.29472518374266476,0.12927489226328848,0.17639057038391948,0.10965840312803943,0.17171216642065112,0.3260645235086469,0.11021419080075823,0.10848727540139391,0.21543193009529937,0.11726355040025838,0.22091762267342496,0.18108976818492528,0.1898878092169124,0.24711509544651178,0.26194645363443236,0.18537062322271158,0.12024563244460129,0.34888482680707966,0.2181296111892279,0.09674454983700709,0.23918934673713776,0.16669617313773522
loklak_wok_android,0.11135959851855881,0.08319300687239461,0.13675451340549716,0.08739578781330748,0.16513699701996154,0.25646497832265447,0.14311418560327815,0.1014423552583319,0.18248719664763946,0.07654980473162243,0.11634624529721904,0.10078074797371561,0.1030374121394767,0.15015670449080543,0.08530052722487136,0.0990710673982591,0.06341406925786086,0.19250726809760543,0.14847809397104872,0.12664834600000785,0.11438604343416081,0.18284230718634387,0.1127853896885731,0.2539268069766094,0.15136366963220804,0.1281206596212403,0.07958268626705844,0.13522516430433096,0.10474287176314478,0.2988738280623793,0.49017116358741974,0.16965270862771575,0.13909377419187285,0.6064167502542993,0.13881977974594217,0.14745230380584984,0.06323133203422782,0.09716153678387662,0.16515252344457376,0.20324669230383985,0.0777912301537852,0.24512182531150428,0.28004458452428027,0.24775278328807349,0.1279880050708141,0.1187740553585781,0.1021950137977713,0.10625005238556773,0.21655250341178134,0.3722212382120511,0.16580898861645021,0.23994172063647778,0.07208097475124176,0.15581790950180552,0.3433947525403934,0.1386371632125557,0.11391558168599702,0.13446622402973585,0.16749791800030955,0.09277766875167581,0.13490446414817114,0.14239331110020426,0.18120153871861377,0.0820458281621963,0.17284078201518827,0.07812954309513509,0.05392125463940978,0.11051440555030123,0.06433179168635428,0.09629267305578337,0.1047317914076501,0.12452003734375938,-0.006126277372909272,0.0842253185154026,0.20562972678970648,0.07999320685069167,0.1144692568531187,0.12117936186122247,0.29876146398961967,0.11629068633215855,0.1476817660062283,0.19984899657051358,0.06683118367355001,0.13062370032061132,0.383611387670875,0.2644701406293082,0.13306106227686965,0.07209104051880988,0.11447625821870222,0.23491284409194169,0.24304854588602998,0.05980990482557824,0.1476059102346795,0.14745758810473208,0.1511453825432859,0.19257041420431764,0.33720652462276124,0.1227174280694161,0.31846485704741534,0.18448853148187594,0.12409540089926419,0.20392927049546272,0.14523766863832843,0.15136030454455074,0.20823388334564463,0.08473523583184583,0.11496440107309469,0.22004278059564142,0.08273381734100993,0.1368131240899172,0.09763165067473312,0.19457883690766964,0.13754260599731616,0.24891850802757898,0.07465539111764519,0.15528297517725043,0.24020982734391794,0.17994802695264545,0.11685480946314963,0.1874250180256788,0.11575015315088022
macrobase,0.100721705975927,0.14273086516582656,0.14424417997460015,0.08171426849970109,0.20595709988600652,0.33985257859656604,0.08860967416383969,0.07258995977177807,0.19586789651813696,0.10359810239483191,0.1450627891493087,0.10023630068875222,0.0812504081125709,0.11103828191294685,0.179163622113094,0.18394026385287554,0.07290456245568722,0.08185986938713607,0.13395679068830313,0.19770358110801733,0.19123210775002009,0.22581325770545146,0.1594079178822455,0.3633297979737762,0.1481585129143682,0.10128395853541383,0.06334999021705712,0.2356651816260673,0.08331147394789595,0.40036558297433433,0.5440826414502604,0.263230695004554,0.06808815810198188,0.6842765281871617,0.19557925184783176,0.21508774505249595,0.05204320711717225,0.0665824656162659,0.20522507543365642,0.31935248664188,0.10913828356965238,0.20317425852962867,0.3446241383225981,0.31044298086745137,0.08668296843673418,0.1281708660833607,0.1920707967936044,0.16468825091869743,0.11554084153429389,0.4146434718311208,0.274373288171495,0.32635564052724875,0.045029414714854554,0.1877726729354383,0.4658622796969467,0.19741981985625923,0.18195713567371885,0.08960113045253848,0.08051915159174072,0.06731623850746715,0.08147485329932891,0.15609131251748576,0.13937756207888985,0.1229656765861935,0.20929981999085956,0.07089558009219121,0.07808601799497727,0.09303800829168185,0.06256690650454333,0.10970692223962797,0.09848961612204865,0.19046763688102986,0.08422531851540249,-0.0007733969025728316,0.22387830684163867,0.1528054058633309,0.11148711437807257,0.10834313432590736,0.33053521495694915,0.07085851415934108,0.11985053508564081,0.18968264455370398,0.0466556897785948,0.15000841643226304,0.3183720937772019,0.28375261349471836,0.05933774085885812,0.052001687467229996,0.06492714797444998,0.19650019191590395,0.2716802218505965,0.10766568188995773,0.1706915212801936,0.2356362195200139,0.20291610781684677,0.29044861191139004,0.400136258582239,0.0654391681705746,0.2580431844323764,0.09898363009859112,0.2164740493204258,0.3072483214480701,0.22791162316999147,0.21491478889006133,0.20348109974472228,0.12693002498410833,0.18187615640246757,0.31480454032738725,0.12777300339505093,0.15648536717280537,0.05767072236272608,0.23561694843878722,0.07339633725231276,0.3204336612747085,0.0664064449158922,0.2564392116359894,0.21321309411019207,0.1846765220431792,0.2230712633337355,0.1655646831154709,0.1697360536997583
manifold,0.21998326513807642,0.2237538016349535,0.10911752368460947,0.21273084454005986,0.3186337189253241,0.3882132929543588,0.2884248068312347,0.229130703570824,0.18838128487609163,0.13804374933349672,0.17055958397570703,0.20172539846831694,0.17769491827791306,0.2459501493579791,0.22451198980555576,0.22306576832524327,0.21953307859981885,0.30085032851558047,0.24394252222685175,0.16758441854499306,0.1958175490173114,0.2285330684888116,0.1380785519508715,0.2991333246190475,0.31892789861005677,0.2689146856991752,0.24900706480863688,0.26409409645587323,0.2485252604071535,0.35289398221585644,0.623473451458453,0.23229095142108525,0.24555047005359742,0.7220125906658059,0.13961443962393516,0.1629306206412371,0.19864970415574446,0.2155224254961653,0.10106219316103449,0.34621294145730785,0.20494844009138324,0.12874399071203524,0.42960814127511915,0.23720095167189503,0.236133503870683,0.2438680715239655,0.2457912131072587,0.22043661128447023,0.3174824542550625,0.5567803614591359,0.24190934647780327,0.24087525346576943,0.17977475186669722,0.0780720515488017,0.4850713206286841,0.09573874405801153,0.11543395162893266,0.2029903560286963,0.2393049837340886,0.20398040797134198,0.22330811107555715,0.1351830106708708,0.32049913422785337,0.19201915364788114,0.26947150474760795,0.23176045466334183,0.19057455954805613,0.2462394534398037,0.19314389764231132,0.22374664379839304,0.23979380197308298,0.2789903761007023,0.20562972678970604,0.22387830684163934,-0.0005364393351837693,0.2705656122774437,0.26225466654331675,0.16697271879126885,0.31454143808445145,0.2945666169956581,0.21734051198270798,0.1467372526394679,0.23021970681292336,0.266555054196007,0.39001603616444114,0.4247067123589051,0.24908796038284853,0.20439794802814704,0.2358973925187473,0.2821964315681993,0.3786757287294916,0.17312918350496498,0.07908740190575647,0.24756964184763863,0.1476960231375647,0.2851089892538815,0.40345217347548346,0.28666777971141877,0.3197460183251656,0.27954185110855356,0.27035765709503956,0.29001144391696343,0.28743307450605216,0.26322504250053347,0.2621104798828866,0.21144328999453688,0.2239251846425696,0.30749432619898087,0.2234237733676181,0.11592339470618651,0.22151795513568628,0.18485638663643755,0.2599655126738559,0.3138836332670878,0.19261993342253902,0.29723554897874827,0.1013670661046947,0.1586892115968097,0.26519903165406755,0.18692735358498913,0.23680576700888767
material-remixer-android,0.16192605804258886,0.12724501423878054,0.18132657041293399,0.14429157454142927,0.2055711589183502,0.25241770216319737,0.2229410558919359,0.19740162382527082,0.2225712684825818,0.11844793724720803,0.15120743225390842,0.12792072688125233,0.14448179045588616,0.23334145848918464,0.11101927208302165,0.10394441703390744,0.06516946784999433,0.2985807906955653,0.1843711398395511,0.12459428278160378,0.14934077510425292,0.18013824288064173,0.13517068024209067,0.24258824264459145,0.23592377149328492,0.2286273823389231,0.14734817215222928,0.15150651056670472,0.17871567960144352,0.3172522160567077,0.5035068968530189,0.1779257649124254,0.23470842660455693,0.5869241132176547,0.1484571848756796,0.1817313795131067,0.13586253464737208,0.1310495657311308,0.2409455197493665,0.21275337453356513,0.09316244530246098,0.32283792915400455,0.2646605117812666,0.25195582518791126,0.1935211959448101,0.19505261873801494,0.11961399930078276,0.11928929088767182,0.30320197773784974,0.4059207218770676,0.18114493550959154,0.24287119740457874,0.13320641669620314,0.22873216483803938,0.35381680944276617,0.16628263695331047,0.18125905222923577,0.19548002349160298,0.23327702022271501,0.13286199647413965,0.1996759963245086,0.18918247090575357,0.2569175156933472,0.07077530379828767,0.1643521884823469,0.15599074756598186,0.07051214850115672,0.15256645253032353,0.11074680230085521,0.10953891608617039,0.208562401337112,0.10799324856544623,0.07999320685069122,0.15280540586333113,0.27056561227744347,-0.002088113961519422,0.15152344083771452,0.17671895295157003,0.3114367211345158,0.18897307149561782,0.20485906262635145,0.28036241005687945,0.1284065873210427,0.19362440540871462,0.48392768450988,0.3365544041550964,0.19629867928464806,0.13843256644929303,0.1816405121348954,0.31475662083129785,0.272344055200081,0.10378133568542114,0.19909931693025884,0.13768368642415163,0.14760233781185794,0.1726473449350029,0.32784614445238147,0.22098607571050988,0.4182835536102155,0.28179300155323994,0.12819329743926688,0.22341022086383489,0.1588981905965805,0.19220248895682013,0.2888741628388154,0.11023559466574084,0.15191678162870237,0.21815445876099915,0.12764296488943683,0.1888619426013307,0.16210725079383548,0.22091585826986104,0.22983469699658043,0.31426338261473874,0.14850556053245467,0.1740057556853869,0.3282587174669769,0.23098668088306673,0.12472381109852393,0.26506984073619533,0.1491349185944838
metacat,0.1559728951590713,0.17620074895920312,0.20541753574878185,0.14031457699922678,0.15001668123028944,0.2870080504500653,0.16685589042491522,0.12084887077293349,0.2785952942833968,0.12794730521231856,0.1636339998683266,0.12542501320107702,0.08846211667463466,0.17367634174126323,0.15940836630001554,0.176108540344314,0.09901873930528415,0.1741221805929788,0.1771237535173804,0.2268235925179879,0.21340614516967504,0.2438575750540457,0.20508768844926206,0.3389892821354483,0.13893867761756085,0.11341636905728458,0.10714933694363349,0.25265710683057263,0.17120147724560164,0.4127998512437031,0.4804385519812088,0.2808007666804746,0.18382120161116877,0.6626745850750854,0.21446328728426012,0.2519125623248609,0.09641084852078641,0.08954028907170686,0.21966567125083492,0.35392407507110424,0.13929205776135045,0.24144878562233107,0.23995161622300953,0.3340257671296869,0.12613402487312264,0.19334416596504367,0.2027970053309781,0.21751588853016146,0.22065996760568052,0.41902622665843214,0.2863087006015228,0.3156867916170131,0.0833229295593042,0.24862498283881174,0.45334770202825625,0.22803893679432574,0.22624990602241024,0.12041956447865532,0.13523941412593177,0.05892301567831937,0.18613102880249466,0.196814465462679,0.14245515709768952,0.12218085308118098,0.18069064105438015,0.11314074952199571,0.10122091416893075,0.07103472782360665,0.11326942284932162,0.09861659064240746,0.13005727713770288,0.1901776996270914,0.11446925685311848,0.1114871143780728,0.26225466654331697,0.1515234408377143,-0.0005831411722305724,0.16849447708325227,0.30443748482626987,0.18129915512599115,0.2240955737869198,0.254699280815057,0.07623863614815851,0.21080136709956598,0.36884002412245,0.29001503099539383,0.1012385944748746,0.09517987240082382,0.137555699418329,0.274315698927346,0.32093863116805565,0.12661923344140846,0.21061745378951546,0.2724035754265952,0.22007469092563792,0.28906140050158147,0.4160504315513913,0.10726091324041542,0.3196687604129693,0.17784019326331668,0.19225274419392002,0.28219504273218665,0.2451279089545566,0.16723371957284083,0.26349527426862274,0.13407930533448642,0.21356658072721546,0.3139028254295295,0.1492892474003097,0.19561014064023075,0.13160440844215426,0.25087137233515244,0.10407091864224616,0.3455355579014826,0.11748577791800985,0.24194191094213424,0.2662733065635762,0.19999596508866846,0.202716334680217,0.21241944441543537,0.12529952523116716
metrics,0.14585567989808035,0.17704156908483348,0.1495577620205386,0.0883025653385634,0.2753115465005125,0.40165996978049345,0.16737744069326543,0.1052743119471583,0.2155131286953368,0.07834493974178214,0.19610881045636241,0.1288670917004383,0.08902907778049751,0.1631841716637017,0.2088112195384848,0.229931724364551,0.10260440575156693,0.16917907370841478,0.16400000394838854,0.19601465510029115,0.21264958911504073,0.27749930393084243,0.15385226915618277,0.3764152137070075,0.2635600695199761,0.2038419943523918,0.1311439028585899,0.23974023854413762,0.11574460583575918,0.40045321020476254,0.6432893371842308,0.28148505087890485,0.129341534651925,0.7787887618315278,0.20560954020829392,0.24445403574625746,0.0760893123136952,0.10645536140028666,0.1939215955962762,0.33829600077325706,0.12021935234410275,0.19917468137693772,0.4278492176841936,0.3143463935460973,0.12258445915319838,0.13982759460561645,0.2164650997408143,0.1506490200317313,0.20464140843396927,0.5144987071611653,0.28249504701397987,0.2842442892173105,0.06471054961131761,0.15167757507392787,0.481635479614003,0.18206025270561965,0.15917773060220752,0.11585176860544544,0.1068454532687122,0.09685075513265018,0.1028198502773956,0.15548064876434642,0.1857405824542775,0.15341155553396657,0.2628224869443212,0.11392482038097462,0.11098875951630216,0.17616981605115423,0.09227608627535744,0.15123651221953516,0.16701944982609662,0.2473558056090681,0.12117936186122236,0.10834313432590625,0.16697271879126951,0.17671895295157014,0.16849447708325238,-0.0004735529668378202,0.41426928610437985,0.12318907879814311,0.17083020554319361,0.17075593618586637,0.1459032384880209,0.12624932543207756,0.3300504450170203,0.3014162617616536,0.13040933639285313,0.10085304448334254,0.1356457607462873,0.1963908898757346,0.30966371752954014,0.119697428882383,0.15673998923200705,0.24281831596622339,0.2133127977534871,0.3361774633547665,0.4439685589712592,0.13043776507141636,0.26581769691400015,0.1401018403574098,0.25165728010856125,0.3143976379205047,0.26276350678924376,0.26066786500684747,0.16275603441778108,0.15666528737869923,0.21332153362183293,0.3709032950314417,0.1692188506086325,0.15111509721703487,0.09881661493976557,0.2717229246632821,0.13682647795960035,0.3881177708223519,0.09068931186359952,0.2753160673047066,0.16455488199707669,0.2247511774962626,0.25026566302877573,0.22723663576631337,0.20920421562794844
moditect,0.3601816878969215,0.3185169683138729,0.32236984790417056,0.3660815783141387,0.32822807992996816,0.34845204464675916,0.38834591471815827,0.3697940685843506,0.4177022261582807,0.31891694135093296,0.20892769604141614,0.3113355288608156,0.32331265332880443,0.367303879445119,0.27447023786797653,0.2342104922742051,0.29963650697770894,0.4391331372500046,0.4002681440791145,0.28481865978177645,0.28288316086632304,0.2883835830915583,0.3212990681297302,0.24069227874635013,0.26389467833715563,0.27637481169194544,0.36433718245832203,0.33234671354275513,0.3915311223051504,0.36976447611736507,0.5397952672384879,0.2789291953634261,0.37691234728813683,0.4932713003361223,0.15163934832513848,0.19839985527631065,0.3420870353973662,0.33091626045656053,0.3301787773021022,0.38806835549053975,0.32393217602346747,0.3868431562992619,0.3819113097291027,0.23625606059212456,0.3848887212476956,0.379027582907449,0.2954560153724948,0.36221845766420957,0.4429022628733208,0.4925169677930703,0.2998394592945989,0.35964972360713277,0.3293546845067745,0.37766334146869884,0.48553485789264217,0.254745329798423,0.36346415722662995,0.3580526702596478,0.4248083651925193,0.31026634220308336,0.4057263749662192,0.3484342827199647,0.39739991692145027,0.2647939666046799,0.24961078157314753,0.35120761664721,0.2698388660732004,0.2320245469705038,0.3122935931474107,0.3075217405545875,0.33020734296845067,0.2976280597549382,0.2987614639896198,0.3305352149569494,0.3145414380844519,0.3114367211345159,0.30443748482626987,0.4142692861043803,-0.0033705916436432837,0.41456026058485684,0.39281158466895705,0.4091424817443645,0.26315387945165836,0.4082807580378527,0.5836402446509172,0.4730354128087094,0.36583361514977075,0.32186868328752616,0.3286971402558688,0.4939075816745456,0.4646708137814647,0.307176244968402,0.29368547170808157,0.30370168244382734,0.19551524601320258,0.19252454177874068,0.3504452896251691,0.3941990637334002,0.5375320274275728,0.43099855525788033,0.25800407753175547,0.3268339168422699,0.28044137576117856,0.3248394504605222,0.43852361622622027,0.2625687428727729,0.27805624932616557,0.24185806594149117,0.2807315163565862,0.29730878996419985,0.3387688514340117,0.21273300564217823,0.3674566515596499,0.3811556704773429,0.3261179085005207,0.33046029441031877,0.41045218579761134,0.24715745980929493,0.2883586480804412,0.36007247350903493,0.2584719652745099
nakadi,0.18284950150319035,0.16546160880108374,0.1955344497779259,0.12084111007319664,0.2801235546322981,0.41422432197177816,0.12212808754627225,0.09257133503053527,0.25091723181682657,0.15808175215317033,0.19420119371308675,0.16857308246920943,0.1592337866458532,0.16299181732530965,0.21740714963648233,0.24791143608851407,0.10426388506065742,0.13949897565187253,0.23279398150385067,0.2517703044049361,0.23552351072032462,0.29610892310744774,0.18539664895139218,0.4215452654160031,0.22198686512652743,0.17600718923367553,0.10389437783385225,0.2784135758217475,0.0631729546798595,0.43586353355413543,0.6674518062525886,0.3103711210306259,0.10532362234321446,0.7756747324826703,0.2546123280636311,0.2868426736094647,0.07287444879305016,0.11936806132933597,0.2949395847360774,0.33375117983013247,0.15458498411457433,0.30191420948918035,0.4343155132927008,0.3464842821030467,0.15366889620615876,0.13152831222780703,0.22526104597552565,0.16681193014574458,0.22255166094856138,0.48245581324376996,0.32000922251608954,0.380680803041738,0.08842748326097283,0.263522634634624,0.4864033231997841,0.2662196270451851,0.23280984865853316,0.16896272343473495,0.14968618413310764,0.14403139787511765,0.11410403462196339,0.2159437655733436,0.21463990947776634,0.190697127724469,0.3204572851456514,0.09236976658017748,0.10740385893324089,0.16588413112116385,0.09212951853204465,0.1837318417215813,0.16471748782726092,0.24661821416107077,0.11629068633215822,0.0708585141593413,0.2945666169956579,0.18897307149561848,0.18129915512599182,0.12318907879814422,0.41456026058485695,-0.00023991487496277664,0.21158724113969174,0.24175721822789897,0.1177192155705652,0.1708932181073356,0.40994005020438784,0.3605665736757604,0.11996365525578001,0.10548143090607698,0.134589992368639,0.25228010036389736,0.33411127339838986,0.11850786378938061,0.2428799318654251,0.2561093875844227,0.26165257617346016,0.344036616201122,0.4675461793859146,0.09052941837610506,0.3490461781924761,0.16561659559705155,0.24809213140174868,0.36494134564439085,0.25944705221295694,0.3083069875784197,0.22320107274040468,0.17724977824824595,0.22746735505069937,0.36822176437822207,0.18597627318522136,0.22782564855173626,0.10092276045947501,0.29146547507847076,0.1432115997452631,0.4277525045847802,0.07845520887290669,0.3133958024186787,0.2974155336119365,0.25124895092059707,0.2812479028636987,0.2300460582093583,0.240449049348069
